,CostPerTRansaction,Difficulty,EstimatedTransactionVolume,HashRate,MiningOperationMargin,MinerRevenue,MarketCapitalization,TransactionsPerDay,UniqueAddress,NumberOfTransactions,TotalNumberOfTransactions,Mined,ExchangeTradeVolume
2010-12-13,2.3912143845099996,12251.9997604,13930.0,0.0925756321617,87.0,1728.848,1107622.868,0.0,1116.0,723.0,207195.0,4869100.0,1252.53513484
2010-12-12,3.5170212766000004,12251.9997604,2639.0,0.10597473681700001,87.0,1983.6,1108422.0,0.0,832.0,564.0,206472.0,4861500.0,364.608024
2010-12-11,3.88194444444,12251.9997604,7974.0,0.104756636394,87.0,1956.5,1104012.0,0.0,773.0,504.0,205908.0,4852800.0,1424.9730949999998
2010-12-10,4.00523560209,12251.9997604,3359.0,0.0913575317386,86.0,1530.0,988216.8,0.0,514.0,382.0,205404.0,4844200.0,339.32421600000004
2010-12-09,5.784883720930001,8078.19525793,5112.0,0.10039231609799999,92.0,2985.0,1155003.96,0.0,639.0,516.0,205022.0,4836700.0,4996.9358496
2010-12-08,5.327625698319999,8078.19525793,8015.0,0.0927625000746,92.0,2860.935,1194954.34,0.0,686.0,537.0,204506.0,4824200.0,2957.2271364999997
2010-12-07,4.8045620438,8078.19525793,8092.0,0.09356563860339999,91.0,2632.9,1087658.9,0.0,709.0,548.0,203969.0,4812650.0,3707.27123
2010-12-06,6.04026845638,8078.19525793,15403.0,0.0963766234541,91.0,2700.0,1080225.0,0.0,540.0,447.0,203421.0,4801000.0,1371.816
2010-12-05,6.41399082569,8078.19525793,4714.0,0.0955734849254,92.0,2796.5,1125415.0,0.0,546.0,436.0,202974.0,4789000.0,2472.8862
2010-12-04,7.052126865669999,8078.19525793,11174.0,0.0879436689019,92.0,2834.955,1236791.19,0.0,515.0,402.0,202538.0,4777100.0,5647.8209109
2010-12-03,5.9632116788300005,8078.19525793,5857.0,0.0771012987633,92.0,2450.88,1216798.095,0.0,510.0,411.0,202136.0,4766150.0,1371.195876
2010-12-02,5.11122881356,8078.19525793,12297.0,0.0775028680277,92.0,2412.5,1189137.5,0.0,586.0,472.0,201725.0,4756550.0,4686.9295
2010-12-01,3.94306930693,8078.19525793,12969.0,0.0710777597974,91.0,1991.25,1068052.5,0.0,700.0,505.0,201253.0,4746900.0,1785.787875
2010-11-30,6.34615384615,8078.19525793,10313.0,0.08432954552239999,93.0,2887.5,1302963.75,0.0,565.0,455.0,200748.0,4738050.0,9022.0251
2010-11-29,6.79862068966,6866.89864897,4151.0,0.0723673412723,94.0,2957.4,1318986.45,0.0,514.0,435.0,200293.0,4727550.0,9227.324034000001
2010-11-28,5.16906564551,6866.89864897,5060.0,0.056664993637699994,94.0,2362.263,1342491.1395,0.0,553.0,457.0,199858.0,4716950.0,2773.80906
2010-11-27,5.31071602041,6866.89864897,3988.0,0.062468035154800004,94.0,2602.25085,1339135.35135,0.0,630.0,490.0,199401.0,4708650.0,969.80059
2010-11-26,1.90230220493,6866.89864897,24631.0,0.069295142822,94.0,2933.35,1358155.5,0.0,889.0,1542.0,198911.0,4699500.0,9325.741
2010-11-25,0.365582865885,6866.89864897,10044.0,0.051886018270699996,94.0,2150.724,1327039.1565,0.0,641.0,5883.0,197369.0,4689350.0,789.5421
2010-11-24,0.952221716988,6866.89864897,8045.0,0.0631507459216,94.0,2617.6575,1324888.4325,0.0,610.0,2749.0,191486.0,4681750.0,1361.7478800000001
2010-11-23,6.1327810650900005,6866.89864897,7719.0,0.04915517520380001,94.0,2072.88,1345212.75,0.0,408.0,338.0,188737.0,4672500.0,4704.8618
2010-11-22,5.711392405060001,6866.89864897,4200.0,0.0546168613376,94.0,2256.0,1315614.6,0.0,499.0,395.0,188399.0,4665300.0,3732.8340000000003
2010-11-21,0.188648101754,6866.89864897,11801.0,0.0460829767536,94.0,1957.79,1350617.0,0.0,520.0,10378.0,188004.0,4657300.0,429.78
2010-11-20,0.13486041227099999,6866.89864897,12813.0,0.0392558690864,94.0,1661.75,1344008.95,0.0,610.0,12322.0,177626.0,4650550.0,3988.778
2010-11-19,0.303828741431,6866.89864897,6490.0,0.056664993637699994,94.0,2348.9,1314478.4,0.0,404.0,7731.0,165304.0,4644800.0,9694.731
2010-11-18,8.78683605991,4536.35372328,5600.0,0.059307385447199996,96.0,3813.48685,1344580.3635,0.0,486.0,434.0,157573.0,4636500.0,7452.684301
2010-11-17,7.55939524838,4536.35372328,8329.0,0.056375841679800004,96.0,3500.0,1294538.0,0.0,540.0,463.0,157139.0,4623350.0,6985.16
2010-11-16,0.21166832133699998,4536.35372328,17785.0,0.0408161093762,96.0,2558.435,1303487.295,0.0,5349.0,12087.0,156676.0,4610850.0,7390.9088
2010-11-15,1.68460377358,4536.35372328,9817.0,0.049836244045,96.0,3124.94,1301389.04,0.0,1882.0,1855.0,144589.0,4601800.0,1380.6296
2010-11-14,8.917543859650001,4536.35372328,5671.0,0.0536698012792,96.0,3558.1,1372634.25,0.0,442.0,399.0,142734.0,4590750.0,4980.443
2010-11-13,9.864864864860001,4536.35372328,6664.0,0.049385237311500005,96.0,3285.0,1373655.0,0.0,358.0,333.0,142335.0,4578850.0,14431.8
2010-11-12,7.25016891892,4536.35372328,3054.0,0.038561075709000005,95.0,2146.05,1146542.9,0.0,333.0,296.0,142002.0,4567900.0,3416.612
2010-11-11,6.48951048951,4536.35372328,5752.0,0.052316781078900004,95.0,2784.0,1094244.0,0.0,477.0,429.0,141706.0,4559350.0,3077.28
2010-11-10,6.9184274193499995,4536.35372328,6184.0,0.0435221497768,96.0,2573.655,1212884.925,0.0,416.0,372.0,141277.0,4547750.0,6364.7955
2010-11-09,8.82445414847,4536.35372328,25859.0,0.0541208080127,96.0,4041.6,1528432.08,0.0,509.0,458.0,140905.0,4538100.0,24843.3784
2010-11-08,9.69578313253,3091.73689041,134063.0,0.0401133704305,98.0,4828.5,1674657.0,0.0,544.0,498.0,140447.0,4526100.0,34757.8
2010-11-07,13.9325564045,3091.73689041,24253.0,0.0381153864627,98.0,6199.9876,2256520.48695,0.0,487.0,445.0,139949.0,4513050.0,44081.411837
2010-11-06,7.529562982010001,3091.73689041,28387.0,0.0310455970381,97.0,2929.0,1305188.5,0.0,453.0,389.0,139504.0,4500650.0,8351.71
2010-11-05,6.31467548077,3091.73689041,8195.0,0.0336583453037,97.0,2626.905,1077282.945,0.0,458.0,416.0,139115.0,4490550.0,6805.4832
2010-11-04,6.64865929204,3091.73689041,28594.0,0.029354995219200004,96.0,2253.8955,1057230.396,0.0,378.0,339.0,138699.0,4479600.0,9353.54832
2010-11-03,8.274700598799999,3091.73689041,6846.0,0.0308919059637,97.0,2763.75,1229263.75,0.0,388.0,334.0,138360.0,4470050.0,13665.025
2010-11-02,5.802826855119999,3091.73689041,4977.0,0.025820100507,96.0,1642.2,871930.0,0.0,321.0,283.0,138026.0,4460000.0,3516.0675
2010-11-01,5.100274725269999,3091.73689041,5788.0,0.028893921995900004,96.0,1856.5,879191.0,0.0,416.0,364.0,137743.0,4451600.0,4219.9825
2010-10-31,5.82282958199,3091.73689041,7535.0,0.0279717755492,96.0,1810.9,883997.8,0.0,345.0,311.0,137379.0,4442200.0,9809.904
2010-10-30,5.18648648649,2149.02181495,10221.0,0.0256388289266,97.0,2302.8,850711.89,0.0,495.0,444.0,137068.0,4433100.0,3084.6006
2010-10-29,4.815987124459999,2149.02181495,16111.0,0.0251046866573,97.0,2244.25,844430.1,0.0,537.0,466.0,136624.0,4421100.0,4804.987
2010-10-28,4.085215,2149.02181495,6586.0,0.0229681175801,97.0,2042.6075,837820.5935,0.0,677.0,500.0,136158.0,4409350.0,5242.94593
2010-10-27,3.539543058,2149.02181495,18235.0,0.0226476322185,97.0,2014.0,835734.0,0.0,778.0,569.0,135658.0,4398600.0,10365.07
2010-10-26,4.7304526749,2149.02181495,12841.0,0.025852485834400002,97.0,2299.0,833720.0,0.0,620.0,486.0,135089.0,4388000.0,4876.35
2010-10-25,3.2881002087700004,2149.02181495,4299.0,0.022433975310800002,96.0,1575.0,656385.0,0.0,601.0,479.0,134603.0,4375900.0,3248.4
2010-10-24,3.7959830866800006,2149.02181495,11914.0,0.0201905777797,97.0,1795.5,829426.0,0.0,592.0,473.0,134124.0,4365400.0,2612.88
2010-10-23,1.5222905297,2149.02181495,2456.0,0.0185881509718,95.0,948.387,474842.1095,0.0,776.0,623.0,133651.0,4355950.0,994.3892199999999
2010-10-22,1.65363636364,2149.02181495,2305.0,0.0163447534407,95.0,818.55,465155.75,0.0,645.0,495.0,133028.0,4347250.0,3208.716
2010-10-21,2.1093853820599997,2149.02181495,6726.0,0.0248910297496,95.0,1269.85,473016.4,0.0,745.0,602.0,132533.0,4339600.0,4883.963
2010-10-20,1.7389610389599999,1378.02816504,5519.0,0.016029503484,96.0,1205.1,445778.85,0.0,914.0,693.0,131931.0,4327950.0,3507.15
2010-10-19,1.2906224066399998,1378.02816504,2720.0,0.0166460228488,96.0,1244.16,441984.0,0.0,1240.0,964.0,131238.0,4316250.0,2060.5952
2010-10-18,2.5999032881999997,1378.02816504,3688.0,0.017879061578400003,96.0,1344.15,443322.3,0.0,623.0,517.0,130274.0,4304100.0,1003.941
2010-10-17,3.03804123711,1378.02816504,4489.0,0.0193176067628,96.0,1473.45,448414.725,0.0,579.0,485.0,129757.0,4291050.0,2536.842
2010-10-16,3.16152912621,1378.02816504,9668.0,0.0163720142423,97.0,1302.55,466187.55,0.0,493.0,412.0,129272.0,4276950.0,592.633
2010-10-15,3.30555555556,1378.02816504,7264.0,0.012672898053600001,97.0,1100.75,507535.0,0.0,407.0,333.0,128860.0,4265000.0,2436.406
2010-10-14,2.68085106383,1378.02816504,5724.0,0.0131524131151,96.0,1008.0,446853.75,0.0,459.0,376.0,128527.0,4255750.0,5152.77
2010-10-13,2.29357142857,1378.02816504,1954.0,0.0115768636274,96.0,802.75,403384.25,0.0,446.0,350.0,128151.0,4246150.0,3432.92
2010-10-12,2.19390581717,1378.02816504,5317.0,0.010960344262600001,96.0,792.0,419532.3,0.0,439.0,361.0,127801.0,4237700.0,2558.556
2010-10-11,3.08426724138,1318.67005015,5806.0,0.010815988218,97.0,1073.325,550283.97,0.0,443.0,348.0,127440.0,4229700.0,3318.3306
2010-10-10,2.76675603217,1318.67005015,12096.0,0.011274848324299999,97.0,1032.0,506574.0,0.0,460.0,373.0,127092.0,4221450.0,9321.6
2010-10-09,2.40334162304,1318.67005015,14355.0,0.010029370893100001,97.0,918.0765,505584.1285,0.0,468.0,382.0,126719.0,4212850.0,20848.1372
2010-10-08,1.98833819242,1318.67005015,12425.0,0.010160473780600001,96.0,682.0,370057.6,0.0,421.0,343.0,126337.0,4205200.0,12529.968
2010-10-07,1.49154054054,1318.67005015,7232.0,0.011340399768000001,95.0,551.87,267797.31,0.0,443.0,370.0,125994.0,4197450.0,1900.7296
2010-10-06,1.17911764706,1318.67005015,3026.0,0.00996381944934,95.0,481.08,265151.04,0.0,493.0,408.0,125624.0,4188800.0,1241.1231
2010-10-05,1.09776628895,1318.67005015,6490.0,0.00806282758072,95.0,387.5115,263457.412,0.0,471.0,353.0,125216.0,4181200.0,2346.68143
2010-10-04,1.15314009662,1318.67005015,3271.0,0.0100949223368,95.0,477.4,258853.1,0.0,525.0,414.0,124863.0,4175050.0,1443.236
2010-10-03,0.926359102244,1318.67005015,18961.0,0.00793172469322,95.0,371.47,255875.29,0.0,501.0,401.0,124449.0,4167350.0,423.353
2010-10-02,0.674440219561,1318.67005015,1649.0,0.00714510736828,95.0,337.89455,257996.4387,0.0,609.0,501.0,124048.0,4161300.0,783.481363
2010-10-01,0.858955950266,1318.67005015,2350.0,0.010226025224299998,95.0,483.5922,257658.54415,0.0,664.0,563.0,123547.0,4155850.0,358.540217
2010-09-30,1.21937430168,1318.67005015,1431.0,0.00924275356814,95.0,436.536,256847.25600000002,0.0,427.0,358.0,122984.0,4148050.0,895.79664
2010-09-29,0.551546783567,1318.67005015,4666.0,0.011602605543,95.0,550.4436900000001,257528.79,0.0,1000.0,998.0,122626.0,4141000.0,1080.30249
2010-09-28,1.4502526766600001,917.830741302,2282.0,0.009855132542879999,96.0,677.268,259127.1265,0.0,453.0,467.0,121628.0,4132150.0,537.8009599999999
2010-09-27,1.15845289515,917.830741302,1445.0,0.0108588960426,96.0,740.2514,256372.6981,0.0,753.0,639.0,121161.0,4121350.0,990.132902
2010-09-26,1.3512073788499999,917.830741302,1117.0,0.00898824588402,96.0,613.44815,255932.43655,0.0,493.0,454.0,120522.0,4109450.0,61.718489
2010-09-25,1.3974279379199999,917.830741302,1066.0,0.009216373952139999,96.0,630.24,255815.04,0.0,499.0,451.0,120068.0,4099600.0,129.7296
2010-09-24,1.38452150538,917.830741302,2091.0,0.0112239009516,96.0,772.563,256861.495,0.0,631.0,558.0,119617.0,4089500.0,197.41183
2010-09-23,0.9567335243549999,917.830741302,3306.0,0.009672630088389998,96.0,667.8,256863.6,0.0,801.0,698.0,119059.0,4077200.0,1213.884
2010-09-22,0.679874843554,917.830741302,1835.0,0.00789323115703,96.0,543.22,255382.48,0.0,999.0,799.0,118361.0,4066600.0,415.6104
2010-09-21,0.880825471698,917.830741302,1236.0,0.008075733611529998,96.0,560.205,256868.235,0.0,743.0,636.0,117562.0,4057950.0,432.5289
2010-09-20,1.585,917.830741302,2351.0,0.00962700447476,96.0,668.87,256712.94,0.0,469.0,422.0,116926.0,4049100.0,1006.3482
2010-09-19,1.93890707965,917.830741302,2963.0,0.00958137886114,96.0,657.2895,252809.19145,0.0,379.0,339.0,116504.0,4038550.0,730.655528
2010-09-18,1.67439675174,712.884864552,3929.0,0.00839873462313,97.0,721.665,245308.245,0.0,445.0,431.0,116165.0,4028050.0,442.9866
2010-09-17,1.7354089709799998,712.884864552,1792.0,0.00765454294766,97.0,657.72,244586.58,0.0,382.0,379.0,115734.0,4016200.0,252.735
2010-09-16,1.5475,712.884864552,1272.0,0.00673316277804,97.0,588.05,247934.26,0.0,385.0,380.0,115355.0,4005400.0,51.3151
2010-09-15,3.65555555556,712.884864552,4780.0,0.00666228738037,99.0,1645.0,699282.5,0.0,491.0,450.0,114975.0,3995900.0,1035.825
2010-09-14,1.4301487414200003,712.884864552,1394.0,0.006910351272189999,97.0,624.975,255534.65,0.0,492.0,437.0,114525.0,3986500.0,1293.538
2010-09-13,1.16624311927,712.884864552,1412.0,0.00581178260841,97.0,508.48199999999997,246598.2675,0.0,489.0,436.0,114088.0,3976750.0,92.76696
2010-09-12,1.69925957143,712.884864552,937.0,0.00648509888621,97.0,594.74085,257951.78145,0.0,392.0,350.0,113652.0,3968550.0,494.38239400000003
2010-09-11,1.69662162162,712.884864552,556.0,0.00574090721075,97.0,502.2,245482.8,0.0,328.0,296.0,113302.0,3959400.0,57.598
2010-09-10,1.4026071428600002,712.884864552,649.0,0.00605984650023,97.0,530.1855,245020.113,0.0,410.0,378.0,113006.0,3951300.0,315.38286
2010-09-09,1.3735276967899999,712.884864552,1015.0,0.0053510925236,97.0,471.12,246027.6,0.0,383.0,343.0,112628.0,3942750.0,167.2944
2010-09-08,1.6139589041100002,712.884864552,789.0,0.00538653022243,97.0,471.276,244021.75199999998,0.0,332.0,292.0,112285.0,3935200.0,155.83113
2010-09-07,1.72312730627,623.3869598690001,1347.0,0.00467929881266,97.0,466.9675,242922.06,0.0,284.0,271.0,111993.0,3927600.0,134.3382
2010-09-06,1.81476510067,623.3869598690001,2469.0,0.00523709602212,97.0,540.8,250883.2,0.0,326.0,298.0,111722.0,3920050.0,432.0
2010-09-05,1.6814851485100002,623.3869598690001,862.0,0.00502017488511,97.0,509.49,246039.64,0.0,351.0,303.0,111424.0,3911600.0,272.6086
2010-09-04,1.9183041958000002,623.3869598690001,1906.0,0.0055469833606999995,97.0,548.635,239284.55,0.0,313.0,286.0,111121.0,3903500.0,96.1797
2010-09-03,1.6152866242,623.3869598690001,1751.0,0.00495819741739,97.0,507.2,246914.47,0.0,363.0,314.0,110835.0,3894550.0,521.5918
2010-09-02,1.54186688312,623.3869598690001,1127.0,0.00467929881266,97.0,474.895,244463.995,0.0,340.0,308.0,110521.0,3886550.0,382.2433
2010-09-01,1.39980392157,623.3869598690001,688.0,0.00545401715913,97.0,571.12,251747.1,0.0,459.0,408.0,110213.0,3879000.0,1019.7088
2010-08-31,1.2225537634399999,623.3869598690001,2349.0,0.00542302842527,97.0,568.4875,251446.89399999997,0.0,462.0,465.0,109805.0,3870200.0,333.23113
2010-08-30,1.78489583333,623.3869598690001,845.0,0.004617321344939999,97.0,514.05,266440.05,0.0,335.0,288.0,109340.0,3861450.0,2099.946
2010-08-29,1.91014925373,623.3869598690001,660.0,0.00489621994967,97.0,511.92,249739.2,0.0,300.0,268.0,109052.0,3854000.0,195.4368
2010-08-28,1.6716954023,623.3869598690001,1579.0,0.0055469833606999995,97.0,581.75,249996.5,0.0,393.0,348.0,108784.0,3846100.0,397.41
2010-08-27,1.9879725085900002,623.3869598690001,641.0,0.005515994626840001,97.0,578.5,249414.75,0.0,316.0,291.0,108436.0,3837150.0,577.265
2010-08-26,1.84917005348,511.773534257,1224.0,0.00529160327846,98.0,691.5896,254574.79675,0.0,391.0,374.0,108145.0,3828250.0,366.608987
2010-08-25,1.90599747475,511.773534257,527.0,0.00577497088563,98.0,754.775,253887.025,0.0,414.0,396.0,107771.0,3817850.0,190.6555
2010-08-24,2.03445771513,511.773534257,779.0,0.00521528207733,98.0,685.61225,254612.9785,0.0,393.0,337.0,107375.0,3806500.0,667.55222
2010-08-23,1.84087403599,511.773534257,747.0,0.005520566881850001,98.0,716.1,250552.5,0.0,431.0,389.0,107038.0,3796250.0,264.132
2010-08-22,1.8876571428599997,511.773534257,1990.0,0.00506263967506,98.0,660.68,251350.56,0.0,358.0,350.0,106649.0,3785400.0,1295.1984
2010-08-21,1.76859425287,511.773534257,1168.0,0.00468103366941,98.0,615.4708,252573.82955,0.0,396.0,348.0,106299.0,3775450.0,473.77871799999997
2010-08-20,1.3993592964800001,511.773534257,1410.0,0.0042485468629899995,98.0,556.945,251208.875,0.0,433.0,398.0,105951.0,3766250.0,227.1802
2010-08-19,1.3086956521700002,511.773534257,946.0,0.0035616560528099997,98.0,481.6,258543.52,0.0,395.0,368.0,105553.0,3757900.0,194.4288
2010-08-18,1.30550132626,511.773534257,2649.0,0.00338357325017,98.0,492.17400000000004,277566.6,0.0,449.0,377.0,105185.0,3750900.0,142.08
2010-08-17,1.4309517045500002,511.773534257,3712.0,0.00333269244941,98.0,503.695,287932.825,0.0,393.0,352.0,104808.0,3744250.0,825.9829
2010-08-16,0.0,511.773534257,0.0,0.0029510864437600004,-2147483648.0,0.0,0.0,0.0,387.0,318.0,104456.0,3737700.0,0.0
2010-08-15,0.0,511.773534257,0.0,0.006996110103729999,-2147483648.0,0.0,0.0,0.0,402.0,423.0,104138.0,3731900.0,0.0
2010-08-14,0.0,352.161209068,0.0,0.00456907347918,-2147483648.0,0.0,0.0,0.0,450.0,424.0,103715.0,3718150.0,0.0
2010-08-13,0.0,352.161209068,0.0,0.0037988082183200004,-2147483648.0,0.0,0.0,0.0,600.0,508.0,103291.0,3705100.0,0.0
2010-08-12,0.0,352.161209068,0.0,0.00381631424698,-2147483648.0,0.0,0.0,0.0,462.0,407.0,102783.0,3694250.0,0.0
2010-08-11,0.0,352.161209068,0.0,0.0037988082183200004,-2147483648.0,0.0,0.0,0.0,425.0,384.0,102376.0,3683350.0,0.0
2010-08-10,0.0,352.161209068,0.0,0.00362374793176,-2147483648.0,0.0,0.0,0.0,467.0,402.0,101992.0,3672500.0,0.0
2010-08-09,0.0,352.161209068,0.0,0.00330863941596,-2147483648.0,0.0,0.0,0.0,461.0,423.0,101590.0,3662150.0,0.0
2010-08-08,0.0,352.161209068,0.0,0.0033611575019299998,-2147483648.0,0.0,0.0,0.0,365.0,323.0,101167.0,3652700.0,0.0
2010-08-07,0.0,352.161209068,0.0,0.00248585606913,-2147483648.0,0.0,0.0,0.0,334.0,287.0,100844.0,3643100.0,0.0
2010-08-06,0.0,352.161209068,0.0,0.0028184706135900004,-2147483648.0,0.0,0.0,0.0,418.0,368.0,100557.0,3636000.0,0.0
2010-08-05,0.0,244.21322309200002,0.0,0.0029621368607600004,-2147483648.0,0.0,0.0,0.0,787.0,604.0,100189.0,3627950.0,0.0
2010-08-04,0.0,244.21322309200002,0.0,0.00276789837809,-2147483648.0,0.0,0.0,0.0,421.0,375.0,99585.0,3615750.0,0.0
2010-08-03,0.0,244.21322309200002,0.0,0.00276789837809,-2147483648.0,0.0,0.0,0.0,668.0,623.0,99210.0,3604350.0,0.0
2010-08-02,0.0,244.21322309200002,0.0,0.00308353591243,-2147483648.0,0.0,0.0,0.0,456.0,413.0,98587.0,3592950.0,0.0
2010-08-01,0.0,244.21322309200002,0.0,0.0026829190419199998,-2147483648.0,0.0,0.0,0.0,373.0,324.0,98174.0,3580250.0,0.0
2010-07-31,0.0,244.21322309200002,0.0,0.00229444207657,-2147483648.0,0.0,0.0,0.0,348.0,295.0,97850.0,3569200.0,0.0
2010-07-30,0.0,244.21322309200002,0.0,0.0022094627404,-2147483648.0,0.0,0.0,0.0,420.0,362.0,97555.0,3559750.0,0.0
2010-07-29,0.0,244.21322309200002,0.0,0.00212448340423,-2147483648.0,0.0,0.0,0.0,393.0,3455.0,97193.0,3550650.0,0.0
2010-07-28,0.0,244.21322309200002,0.0,0.0019666646370599997,-2147483648.0,0.0,0.0,0.0,413.0,342.0,93738.0,3541900.0,0.0
2010-07-27,0.0,244.21322309200002,0.0,0.00212448340423,-2147483648.0,0.0,0.0,0.0,551.0,445.0,93396.0,3533800.0,0.0
2010-07-26,0.0,181.543289364,0.0,0.0023463871245700003,-2147483648.0,0.0,0.0,0.0,522.0,468.0,92951.0,3525050.0,0.0
2010-07-25,0.0,181.543289364,0.0,0.0019312570948399998,-2147483648.0,0.0,0.0,0.0,2173.0,2337.0,92483.0,3512050.0,0.0
2010-07-24,0.0,181.543289364,0.0,0.0016695446847900001,-2147483648.0,0.0,0.0,0.0,450.0,374.0,90146.0,3501350.0,0.0
2010-07-23,0.0,181.543289364,0.0,0.00175076577756,-2147483648.0,0.0,0.0,0.0,464.0,392.0,89772.0,3492100.0,0.0
2010-07-22,0.0,181.543289364,0.0,0.00168759381652,-2147483648.0,0.0,0.0,0.0,498.0,428.0,89380.0,3482400.0,0.0
2010-07-21,0.0,181.543289364,0.0,0.00182296230447,-2147483648.0,0.0,0.0,0.0,536.0,465.0,88952.0,3473050.0,0.0
2010-07-20,0.0,181.543289364,0.0,0.00160637272375,-2147483648.0,0.0,0.0,0.0,757.0,627.0,88487.0,3462950.0,0.0
2010-07-19,0.0,181.543289364,0.0,0.00148002880165,-2147483648.0,0.0,0.0,0.0,606.0,487.0,87860.0,3454050.0,0.0
2010-07-18,0.0,181.543289364,0.0,0.0016153972896099998,-2147483648.0,0.0,0.0,0.0,549.0,427.0,87373.0,3445850.0,0.0
2010-07-17,0.0,181.543289364,0.0,0.00165149555306,-2147483648.0,0.0,0.0,0.0,548.0,462.0,86946.0,3436900.0,0.0
2010-07-16,0.0,181.543289364,0.0,0.00539669038651,-2147483648.0,0.0,0.0,0.0,1683.0,1393.0,86484.0,3427750.0,0.0
2010-07-15,0.0,45.385822341,0.0,0.0014078322747400002,-2147483648.0,0.0,0.0,0.0,2015.0,1793.0,85091.0,3397850.0,0.0
2010-07-14,0.0,45.385822341,0.0,0.0012950252014500001,-2147483648.0,0.0,0.0,0.0,6109.0,5659.0,83298.0,3366650.0,0.0
2010-07-13,0.0,45.385822341,0.0,0.00167856925066,-2147483648.0,0.0,0.0,0.0,2122.0,1739.0,77639.0,3337950.0,0.0
2010-07-12,0.0,23.501257222899998,0.0,0.000599314216424,-2147483648.0,0.0,0.0,0.0,2822.0,1830.0,75900.0,3300750.0,0.0
2010-07-11,0.0,23.501257222899998,0.0,0.000206780928474,-2147483648.0,0.0,0.0,0.0,240.0,242.0,74070.0,3275100.0,0.0
2010-07-10,0.0,23.501257222899998,0.0,0.00022780949747099998,-2147483648.0,0.0,0.0,0.0,237.0,238.0,73828.0,3266250.0,0.0
2010-07-09,0.0,23.501257222899998,0.0,0.00022079997447199998,-2147483648.0,0.0,0.0,0.0,262.0,258.0,73590.0,3256500.0,0.0
2010-07-08,0.0,23.501257222899998,0.0,0.000184584105643,-2147483648.0,0.0,0.0,0.0,236.0,240.0,73332.0,3247050.0,0.0
2010-07-07,0.0,23.501257222899998,0.0,0.00017991109031100002,-2147483648.0,0.0,0.0,0.0,215.0,209.0,73092.0,3239150.0,0.0
